URL;Codigo_FincaRaiz;Tipo_Inmueble;Estado;Precio_Venta;Administracion;Ubicacion;Estrato;Area_Metros;Area_Construida;Area_Privada;Habitaciones;Banos;Parqueaderos;Antiguedad;Piso_Nro;Cantidad_Pisos;Comodidades;Descripcion;Latitud;Longitud;dist_sitp;dist_tm;dist_ciclo;estrato_promedio_200m
https://www.fincaraiz.com.co/apartamento-en-venta-en-colina-campestre-bogota/193657947;193657947;Apartamento;Usado;455000000;357000,0;Suba, Bogotá, d.c. | Veramonte Macana, Bogotá, d.c.;4;51;51,0;51,0;2;2;1;1 a 8 años;14,0;;Ascensor, Barra estilo americano, Baño Independiente, Calentador, Canchas Deportivas, Circuito cerrado de TV, Instalación de gas, Jardín, Parqueadero Visitantes, Parques cercanos, Portería / Recepción, Salón Comunal;FAVOR NO COMISIONISTAS. Moderno, ilumuminado y acogedor apartamento para la venta en La Colina, con imponente vista panorámica y dentro de un conjunto dotado de ascensor, gimnasio, salón comunal, área infantil, terraza, parq. visitantes y estricta vigilancia. Cuenta con dos alcobas, dos baños, sala, comedor, cocina abierta integrada, zona de ropas y un garaje. Zona de valorización y contínuo desarrollo.;4,7426293;-74,0697598;436,9325660528526;1473,5698991352422;478,0877898048292;4,12
https://www.fincaraiz.com.co/apartamento-en-venta-en-kennedy-central-bogota/192095161;192095161;Apartamento;Usado;380000000;200000,0;Kennedy, Bogotá, d.c. | Kennedy Central, Bogotá, d.c.;3;62;62,0;62,0;2;2;1;1 a 8 años;18,0;1,0;Ascensor;Codigo: 18. Este apartamento exterior de 66,99 m² ofrece un diseño moderno y funcional, ideal para quienes buscan confort y luminosidad. Al ingresar, encontramos un estudio que puede ser adaptado a las necesidades del propietario. La cocina integral con barra tipo americana se integra perfectamente con la sala comedor, creando un ambiente abierto y acogedor. El apartamento cuenta con un amplio balcón que aporta ventilación natural y vistas al exterior. Además, tiene una zona de comedor que podría usarse como una tercera habitación, según las necesidades del residente. La zona de ropas está bien ventilada, y el baño social ofrece comodidad para visitas. Las dos habitaciones son espaciosas, destacando la principal con baño privado. Los acabados modernos en todo el apartamento complementan su diseño, haciendo de este lugar un espacio iluminado y de gran calidad.;4,636744;-74,13703;44,04946567947329;796,115780011659;3,321226831309462;3,0
https://www.fincaraiz.com.co/apartamento-en-venta-en-la-felicidad-bogota/193596384;193596384;Apartamento;Usado;485000000;196000,0;La felicidad, Bogotá, d.c.;4;59;59,0;59,0;2;2;1;1 a 8 años;5,0;;Ascensor, Barra estilo americano, Baño Independiente, Calentador, Circuito cerrado de TV, Citófono, Parqueadero Visitantes, Parques cercanos, Piscina, Portería / Recepción, Salón Comunal, Supermercados / C.Comerciales;FAVOR NO COMISIONISTAS, Moderno, iluminado y acogedor apartamento para la venta con menos de un año listo para estrenar. Ubicado dentro de un conjunto con ascensor, piscina, salón comunal, área infantil, terraza panorámica, parq. visitantes y estricta vigilancia. Cuenta con dos alcobas, dos baños, sala con amplios ventanales, comedor, cocina abierta con mesón, zona de ropas y un garaje. RQG;4,6558361;-74,1243297;299,8401164636948;1853,6443751206164;242,9041900390489;4,0
https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-teresa-bogota/193639088;193639088;Apartamento;Usado;485000000;360000,0;Usaquen, Bogotá, d.c. | Santa teresa, Bogotá, d.c.;4;80;80,0;;3;2;1;1 a 8 años;6,0;;Ascensor, Balcón, Barra estilo americano, Calentador, Cancha de Squash, Chimenea, Parques cercanos, Piscina, Planta Eléctrica, Portería / Recepción, Salón Comunal, Salón de Juegos;SE VENDE LIND APTO EN MIRAMONT,  80 MTS2, BALCÓN DOBLE, 6to PISO CON VISTA HACIA EL ORIENTE➖3 alcobas ➖estudio pequeño➖2 baños➖parqueadero ➖depósito ➖administración $360MIL➖precio $485 MLL;4,7453286;-74,0253403;40,02343950711612;2433,0527588878167;202,3079149447755;3,9
https://www.fincaraiz.com.co/apartamento-en-venta-en-lisboa-usaquen-bogota/193347869;193347869;Apartamento;Usado;530000000;428000,0;Usaquen, Bogotá, d.c. | Lisboa Usaquén, Bogotá, d.c.;5;76;76,0;72,0;2;2;2;1 a 8 años;2,0;;Acceso Pavimentado, Ascensor, Baño Auxiliar, Baño Independiente, Cerca de Zona Urbana, Circuito cerrado de TV, Garaje(s), Instalación de gas, Parqueadero Visitantes, Parques cercanos, Trans. Público cercano, Zona Residencial;Ubicado en Lisboa, en un edificio moderno y 100 % automatizado, este apartamento de 76 m² ofrece una combinación muy sólida entre diseño, comodidad y eficiencia. Aunque es interior, cuenta con buena iluminación natural, lo que le da una sensación cálida y agradable en todos sus espacios.La distribución está muy bien lograda: sala–comedor amplia, cocina abierta de diseño moderno con una zona de lavandería generosa y bien separada, y un baño social que complementa la zona pública del apartamento. En la zona privada se encuentran dos habitaciones amplias, destacando la habitación principal con baño privado, lo que garantiza confort y privacidad.El inmueble se encuentra en muy buen estado, con acabados actuales y listo para habitar. Se complementa con dos parqueaderos cubiertos y depósito, en un excelente sector en el norte de Bogotá.;4,7145708;-74,0373335;25,509325401176056;1689,1207774431;31,232051026278636;5,0
https://www.fincaraiz.com.co/apartamento-en-venta-en-lisboa-usaquen-bogota/193463174;193463174;Apartamento;Usado;521000000;1136000,0;Usaquen, Bogotá, d.c. | Lisboa Usaquén, Bogotá, d.c.;5;74;74,0;;2;2;2;1 a 8 años;2,0;5,0;Ascensor, Barra estilo americano, Chimenea, Circuito cerrado de TV, Citófono, Cocina Integral, Parques cercanos, Portería / Recepción, Salón Comunal, Supermercados / C.Comerciales, Trans. Público cercano, Vigilancia;Vendo exclusivo apartamento exterior en piso 2 con ascensor ¡Oportunidad única en Lisboa! , 74 m² muy bien distribuidos y el único del edificio con patio privado. Cuenta con 2 habitaciones, 2 baños, 2 parqueaderos privados y 7 espacios funcionales que brindan comodidad y amplitud.Estrato 5, con solo 8 años de construido, vigilancia y salón social. Administración $1.163.000. Ubicado en zona residencial tranquila y de alta valorización, con fácil acceso a vías principales y comercios.Valor: $520.000.000. NEGOCIABLE;4,7145625;-74,0353892;209,18051752949367;1904,8313930142683;93,66887626123382;5,0
https://www.fincaraiz.com.co/apartamento-en-venta-en-villas-de-granada-bogota/193230057;193230057;Apartamento;Usado;450000000;;Villas de Granada, Bogotá, d.c.;4;80;80,0;80,0;3;2;1;1 a 8 años;8,0;;Ascensor, Balcón, Barra estilo americano, Calentador, Circuito cerrado de TV, Cocina Integral, Parqueadero Visitantes, Parques cercanos, Portería / Recepción, Salón Comunal, Supermercados / C.Comerciales, Trans. Público cercano;ABSTENERSE COMISIONISTAS- NHI VENDE APARTAMENTO PARA INVERSION - CON GARAJE CUBIERTO Y DEPOSITO RENTANDO HASTA FEBRRO 2027. En  Gran Granada, calle 80 entrando por el Éxito, en elegante conjunto cerrado, ubicado  en octavo (8⁰) piso con ascensor, salón infantil, terraza BBQConsta de: Sala comedor con amplio balcón, estudio con mueble para tv, cocina integral con suficientes muebles, 3 alcobas con amplios closet, dos baños completos, closet y de linos y zona de lavandería independiente. Pisos en madera laminada y encortinado. Gimnasio, salones sociales, parque infantil, terraza bbq. Libre de hipoteca  documentos al día y listo para entrega. PRECIO FIJO. Acompañamiento en el proceso de compra ¡CONTACTENOS!;4,7234018;-74,1262741;185,9997519131692;2304,9563738644138;10,605865582726755;3,75
https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-maria-del-lago-bogota/193566558;193566558;Apartamento;Usado;495000000;210000,0;Boyaca, Bogotá, d.c.;3;85;85,0;;3;2;1;1 a 8 años;3,0;;Ascensor, Balcón, Baño Auxiliar, Calentador, Citófono, Cocina Integral, Depósito / Bodega, Loft, Parques cercanos, Supermercados / C.Comerciales, Terraza, Trans. Público cercano;?¡Por solo ***en Santa María del lago, puedes adquirir este increíble apartamento! ?Calle 72a # 73 | SANTA MARIA DEL LAGO* 85 M2* 3 habitaciones* 2 baños* Estrato 3* 1 parqueadero * Antigüedad 4 años* Admón. 210.000* 1 deposito* Piso 3* Ascensor * Balcón PARA MAS INFORMACION ESCRIBEME AL WHATSAPP *** / DAVID CLAVIJO;4,6896695;-74,0968257;79,07197450638938;964,7490917868508;195,4864305101312;3,0
https://www.fincaraiz.com.co/apartamento-en-venta-en-cedritos-bogota/193557981;193557981;Apartamento;Usado;450000000;432000,0;Usaquen, Bogotá, d.c. | Acacias usaquen, Bogotá, d.c.;4;69;69,0;69,0;3;2;1;1 a 8 años;1,0;;Ascensor, Baño Auxiliar, Closet, Garaje(s), Gimnasio, Hall de Alcobas, Vigilancia, Zonas Verdes;Apartamento con 3 habitaciones, 2 baños, sala-comedor, cocina y patio. Cuenta con un área privada de 69.78 m², parqueadero de 9.88 m² y patio de 9.00 m². El patio es un área común de uso exclusivo del apartamento, para un total de 78.78 m² de área privada. No cuenta con depósito.;4,7270639;-74,0389759;168,08088860326842;1274,4279609134926;139,5700698865927;4,0
https://www.fincaraiz.com.co/apartamento-en-venta-en-prado-pinzon-bogota/192716076;192716076;Apartamento;Usado;380000000;;Suba, Bogotá, d.c. | Prado pinzon, Bogotá, d.c.;3;51;51,0;51,0;2;2;1;1 a 8 años;;1,0;Ascensor, Barra estilo americano, Calentador, Circuito cerrado de TV, Citófono, Cocina tipo Americano, Hall de Alcobas, Instalación de gas, Parques cercanos, Sobre vía principal, Supermercados / C.Comerciales, Trans. Público cercano;Este impecable apartamento para estrenar, ubicado en el cuarto piso de la vibrante zona de Prado Pinzón, redefine el concepto de vida contemporánea. Con 52 metros cuadrados, ofrece un espacio cuidadosamente diseñado que combina eficiencia y elegancia. Dos habitaciones luminosas con dos baños completos proporcionan privacidad y comodidad, mientras que la vista exterior desde el cuarto piso agrega un toque de serenidad a tu vida cotidiana. El edificio, más que una estructura, es un hogar que ofrece comodidades excepcionales. Desde la terraza 360 hasta la zona BBQ y la zona infantil, cada rincón ha sido pensado para mejorar tu estilo de vida. Con cómodas vías de acceso y la proximidad a sectores comerciales, este apartamento en Prado Pinzón es una oferta única para aquellos que buscan un lugar que no solo sea una residencia, sino una experiencia de vida completa. ¡Contáctanos hoy para explorar más sobre este espacio de estreno! ***;4,727326;-74,0543043;306,9342013900855;424,9634562364876;260,85983741463303;3,02
