X,Y,OBJECTID,FECHA_INDICENTE,LATITUD,LONGITUD,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD
-74.0788166999999,4.60529940015127,1388,2025/03/04 00:00:00+00,4.6052994,-74.0788167,Calle 84 sur con Av Caracas,Usme,Choque con lesionado,Camión (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.0347705999999,4.68897930015399,1389,2025/03/04 00:00:00+00,4.6889793,-74.0347706,Av Carrera 7 con Calle 249,Usaquén,Choque con lesionado,
-74.1588781999999,4.64717750015265,1390,2025/03/04 00:00:00+00,4.6471775,-74.1588782,Calle 6A con Av Guayacanes,Kennedy,Choque simple,Camioneta (1) - Bicitaxi (1)
-74.096526,4.71437380015481,1391,2025/03/04 00:00:00+00,4.7143738,-74.096526,Calle 93 con Carrera 91,Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1343768,4.60072200015115,1392,2025/03/04 00:00:00+00,4.600722,-74.1343768,"Av Carrera 68 con Calle 40 sur, sentido s?n",Puente Aranda,Choque simple,
-74.0758324999999,4.70824410015464,1393,2025/03/04 00:00:00+00,4.7082441,-74.0758325,Carrera 70H con Calle 124,Suba,"Caída de objetos en vía (árbol, cables, otros)",Cables (1)
-74.1146386,4.67040270015342,1394,2025/03/04 00:00:00+00,4.6704027,-74.1146386,"Av El Dorado (Calle 26) con Carrera 75, sentido or?occ",Engativá,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1)
-74.0669209,4.65626500015296,1395,2025/03/04 00:00:00+00,4.656265,-74.0669209,Carrera 19 con Calle 67,Barrios Unidos,Choque con lesionado,Taxi (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.0765031999999,4.66133000015307,1396,2025/03/04 00:00:00+00,4.66133,-74.0765032,NQS con Calle 66,Barrios Unidos,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.109178,4.62910180015207,1397,2025/03/04 00:00:00+00,4.6291018,-74.109178,"Av Centenario (Calle 13) con Carrera 90, sentido occ?or",Fontibón,Inundación / espejo de agua,Espejo de agua (1)
-74.1498352,4.56594990014997,1398,2025/03/04 00:00:00+00,4.5659499,-74.1498352,Calle 67 sur con Carrera 22B,Ciudad Bolívar,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1393740999999,4.57716890015037,1399,2025/03/04 00:00:00+00,4.5771689,-74.1393741,Carrera 25 con Calle 55 sur,Tunjuelito,Autolesionado,Motociclista lesionado (1)
-74.0518584,4.70221590015444,1400,2025/03/04 00:00:00+00,4.7022159,-74.0518584,Calle 122 con Carrera 21,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.076604,4.75162200015604,1401,2025/03/04 00:00:00+00,4.751622,-74.076604,Carrera 89 con Calle 157,Suba,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1890872,4.61902790015173,1402,2025/03/04 00:00:00+00,4.6190279,-74.1890872,Calle 62 sur con Carrera 11B este,San Cristóbal,Choque simple,
-74.1241340999999,4.61031050015142,1403,2025/03/04 00:00:00+00,4.6103105,-74.1241341,Carrera 52C con Calle 19 sur,Puente Aranda,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.1551211999999,4.62688460015197,1404,2025/03/04 00:00:00+00,4.6268846,-74.1551212,Carrera 79A con Calle 36 sur,Kennedy,Choque con lesionado,Motociclista lesionado (2)
-74.0523707,4.67593050015357,1405,2025/03/04 00:00:00+00,4.6759305,-74.0523707,Carrera 15 con Calle 92,Chapinero,Choque simple,Camioneta (1) - Automóvil particular (1)
-74.0814384999999,4.69482400015418,1406,2025/03/04 00:00:00+00,4.694824,-74.0814385,Calle 95 con Carrera 71,Suba,Choque simple,Taxi (1) - Motocicleta (1)
-74.1351657,4.66027400015309,1407,2025/03/04 00:00:00+00,4.660274,-74.1351657,Calle 65 sur con Av Ciudad de Villavicencio,Ciudad Bolívar,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.1126963999999,4.6561232001529,1408,2025/03/04 00:00:00+00,4.6561232,-74.1126964,"Av Boyacá con Av La Esperanza, sentido n?s",Fontibón,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0937792999999,4.54959400014948,1409,2025/03/04 00:00:00+00,4.549594,-74.0937793,Carrera 3C este con Calle 41A sur,San Cristóbal,Autolesionado,Motociclista lesionado (1)
-74.0669209,4.65626500015296,1410,2025/03/04 00:00:00+00,4.656265,-74.0669209,Carrera 19 con Calle 67,Barrios Unidos,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.0903876,4.63433500015219,1411,2025/03/04 00:00:00+00,4.634335,-74.0903876,"Av Boyacá con Av El Dorado (Calle 26), sentido n?s",Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0487353,4.74972110015597,1412,2025/03/04 00:00:00+00,4.7497211,-74.0487353,Calle 168 con Carrera 48,Suba,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1)
-74.0778692,4.59022940015079,1413,2025/03/04 00:00:00+00,4.5902294,-74.0778692,"NQS con Av Comuneros, sentido s?n",Los Mártires,Autolesionado,Motociclista lesionado (1)
-74.1152198,4.71302450015481,1414,2025/03/04 00:00:00+00,4.7130245,-74.1152198,Av Calle 80 con Carrera 104,Engativá,Falla semafórica,
-74.0998675,4.75061210015603,1415,2025/03/04 00:00:00+00,4.7506121,-74.0998675,Carrera 111A con Calle 148,Suba,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.0720919999999,4.71098860015473,1416,2025/03/04 00:00:00+00,4.7109886,-74.072092,"Av Circunvalar con Calle 70, sentido n?s",Chapinero,Choque simple,Vehículo escolar (1) - Automóvil particular (1)
-74.0460459999999,4.68070200015374,1417,2025/03/04 00:00:00+00,4.680702,-74.046046,"Carrera 11B con Calle 97, sentido n?s",Chapinero,Choque simple,Automóvil particular (2)
-74.0516302,4.70645190015457,1418,2025/03/04 00:00:00+00,4.7064519,-74.0516302,Calle 127 con Carrera 21,Usaquén,Falla semafórica,
-74.1483418,4.62276570015186,1419,2025/03/04 00:00:00+00,4.6227657,-74.1483418,Calle 35A sur con Carrera 77,Kennedy,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.0738813999999,4.69587060015421,1420,2025/03/04 00:00:00+00,4.6958706,-74.0738814,Carrera 70 con Calle 102,Suba,Choque simple,Vehículo escolar (1) - Automóvil particular (1)
-74.1874414,4.6063670001513,1421,2025/03/04 00:00:00+00,4.606367,-74.1874414,Transversal 80B con Calle 65D sur,Bosa,Choque simple,Camioneta (1) - Motocicleta (1)
-74.0903876,4.63433500015219,1422,2025/03/04 00:00:00+00,4.634335,-74.0903876,"Av Boyacá con Av El Dorado (Calle 26), sentido n?s",Engativá,Choque con lesionado,
-74.118183,4.65915260015301,1423,2025/03/04 00:00:00+00,4.6591526,-74.118183,"Av Boyacá con Calle 23, sentido n?s",Fontibón,Choque simple,Automóvil particular (2)
-74.0958125,4.72551530015518,1424,2025/03/04 00:00:00+00,4.7255153,-74.0958125,Calle 128C con Carrera 95B,Suba,Choque simple,Camión (1) - Motocicleta (1)
-74.0945833,4.5756254001503,1425,2025/03/04 00:00:00+00,4.5756254,-74.0945833,"Av Primero de Mayo con Carrera 10 bis, sentido or?occ",Antonio Nariño,Choque simple,Bus SITP (1) - Taxi (1)
-74.0903876,4.63433500015219,1426,2025/03/04 00:00:00+00,4.634335,-74.0903876,"Carrera 27 con Av El Dorado (Calle 26), sentido or?occ",Teusaquillo,Choque simple,Automóvil particular (2) - Motocicleta (1)
-74.1138955,4.74680370015588,1427,2025/03/04 00:00:00+00,4.7468037,-74.1138955,Calle 139 con Carrera 137,Suba,Choque simple,Bus SITP (1) - Motocicleta (1)
-74.0831042999999,4.69298900015415,1428,2025/03/04 00:00:00+00,4.692989,-74.0831043,Calle 86A con Carrera 69T,Engativá,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.0714002999999,4.6729457001535,1429,2025/03/04 00:00:00+00,4.6729457,-74.0714003,Calle 78 con Carrera 8,Chapinero,Choque con lesionado,Taxi (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.0962254,4.74674170015586,1430,2025/03/04 00:00:00+00,4.7467417,-74.0962254,Av Suba con Av Ciudad de Cali,Suba,Choque simple,Vehículo escolar (1) - Camioneta (1)
-74.1108111,4.65594040015289,1431,2025/03/04 00:00:00+00,4.6559404,-74.1108111,Av La Esperanza con Carrera 69A,Fontibón,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0286717,4.70207300015442,1432,2025/03/04 00:00:00+00,4.702073,-74.0286717,"Av Carrera 7 con Calle 127, sentido n?s",Usaquén,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.0979093999999,4.67480120015354,1433,2025/03/04 00:00:00+00,4.6748012,-74.0979094,Av Rojas con Calle 95,Suba,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.0962254,4.74674170015586,1434,2025/03/04 00:00:00+00,4.7467417,-74.0962254,Av Suba con Av Ciudad de Cali,Suba,Choque simple,Automóvil particular (2)
-74.1378,4.63044000015207,1435,2025/03/04 00:00:00+00,4.63044,-74.1378,Av Boyacá con Av Américas,Kennedy,Choque con lesionado,Volqueta (1) - Motociclista lesionado (1)
-74.1129053,4.62745680015201,1436,2025/03/04 00:00:00+00,4.6274568,-74.1129053,Calle 22 con Carrera 56,Teusaquillo,Autolesionado,Motociclista lesionado (1)
-74.0685614,4.72967160015535,1437,2025/03/04 00:00:00+00,4.7296716,-74.0685614,"Av Boyacá con Calle 138, sentido n?s",Suba,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0669344,4.66184330015311,1438,2025/03/04 00:00:00+00,4.6618433,-74.0669344,Calle 71A con Carrera 23,Barrios Unidos,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0812187,4.68940990015401,1439,2025/03/04 00:00:00+00,4.6894099,-74.0812187,Carrera 69H con Calle 86,Engativá,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.1464109999999,4.55681860014969,1440,2025/03/04 00:00:00+00,4.5568186,-74.146411,Calle 66 bis sur con Carrera 18T,Ciudad Bolívar,Choque simple,Camión (1) - Taxi (1)
-74.1067714,4.67116440015344,1441,2025/03/04 00:00:00+00,4.6711644,-74.1067714,"Calle 53 con Av Boyacá, sentido occ?or",Engativá,Choque simple,Vehículo escolar (1) - Automóvil particular (1)
-74.1056162,4.57794970015037,1442,2025/03/04 00:00:00+00,4.5779497,-74.1056162,Calle 27 sur con Carrera 12J,Rafael Uribe Uribe,Caida de ocupante,Bus / buseta (1) - Pasajero lesionado (1)
-74.0836505999999,4.6144873001516,1443,2025/03/04 00:00:00+00,4.6144873,-74.0836506,"Av Calle 19 con Carrera 22, sentido or?occ",Los Mártires,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.1087264,4.73928170015563,1444,2025/03/04 00:00:00+00,4.7392817,-74.1087264,Carrera 125 con Calle 131A,Suba,Atropello,Bus SITP (1) - Peatón lesionado (1)
-74.1313441,4.58388640015057,1445,2025/03/04 00:00:00+00,4.5838864,-74.1313441,Carrera 29 con Calle 48 sur,Tunjuelito,Choque con lesionado,Bus SITP (1) - Taxi (1) - Conductor lesionado (1)
-74.141677,4.60796580015136,1446,2025/03/04 00:00:00+00,4.6079658,-74.141677,Av Boyacá con Calle 39 sur,Kennedy,Falla semafórica,Intersección semafórica (1)
-74.0944681999999,4.74508980015585,1447,2025/03/04 00:00:00+00,4.7450898,-74.0944682,Av Suba con Calle 103B,Suba,Choque con lesionado,Vehículo escolar (2)
-74.1403111,4.56361670014994,1448,2025/03/04 00:00:00+00,4.5636167,-74.1403111,Carrera 19C con Calle 59A sur,Tunjuelito,Autolesionado,Motociclista lesionado (1)
-74.1238941,4.60413770015121,1449,2025/03/04 00:00:00+00,4.6041377,-74.1238941,Transversal 31 con Av Primero de Mayo,Puente Aranda,Falla semafórica,Intersección semafórica (1)
-74.1408175999999,4.57725390015039,1450,2025/03/04 00:00:00+00,4.5772539,-74.1408176,Calle 56A sur con Carrera 27,Tunjuelito,Choque con lesionado,Camión (1) - Motociclista lesionado (1)
-74.1001764,4.68035670015373,1451,2025/03/04 00:00:00+00,4.6803567,-74.1001764,Av Boyacá con Calle 33 sur,Tunjuelito,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0470367999999,4.68020460015369,1452,2025/03/04 00:00:00+00,4.6802046,-74.0470368,Calle 2 con Carrera 12,Santa Fe,Autolesionado,Motociclista lesionado (1)
-74.1351657,4.66027400015309,1453,2025/03/04 00:00:00+00,4.660274,-74.1351657,"Av Ciudad de Cali con Av Centenario (Calle 13), sentido n?s",Fontibón,Choque simple,Camión (1) - Automóvil particular (1)
-74.0960770999999,4.67058910015338,1454,2025/03/04 00:00:00+00,4.6705891,-74.0960771,Carrera 69 con Calle 63D,Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0706068,4.68520940015391,1455,2025/03/04 00:00:00+00,4.6852094,-74.0706068,Calle 94A con Carrera 64,Barrios Unidos,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1940423,4.60428130015122,1456,2025/03/04 00:00:00+00,4.6042813,-74.1940423,Carrera 79 con Calle 70D sur,Bosa,Choque simple,Camión (1) - Taxi (1)
-74.0905332,4.60690270015132,1457,2025/03/04 00:00:00+00,4.6069027,-74.0905332,Carrera 24 con Calle 10 sur,Antonio Nariño,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.0720919999999,4.71098860015473,1458,2025/03/04 00:00:00+00,4.7109886,-74.072092,Autopista Sur con Carrera 50,Puente Aranda,Choque con lesionado,Tractocamión (1) - Motociclista lesionado (1)
-74.0717223999999,4.62095270015177,1459,2025/03/04 00:00:00+00,4.6209527,-74.0717224,Calle 32 con Carrera 16,Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1194022999999,4.74601130015583,1460,2025/03/04 00:00:00+00,4.7460113,-74.1194023,Carrera 148A con Calle 137,Suba,Choque simple,Camión (1) - Camioneta (1)
-74.0991084,4.64001840015239,1461,2025/03/04 00:00:00+00,4.6400184,-74.0991084,Av La Esperanza con Carrera 53,Teusaquillo,Choque simple,Camioneta (1) - Automóvil particular (1)
-74.0796759999999,4.597237900151,1462,2025/03/04 00:00:00+00,4.5972379,-74.079676,Av Carrera 10 con Calle 8,La Candelaria,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0953183,4.5698151001501,1463,2025/03/04 00:00:00+00,4.5698151,-74.0953183,Av Carrera 7 con Calle 27,Santa Fe,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1)
-74.1078469999999,4.67009600015339,1464,2025/03/04 00:00:00+00,4.670096,-74.107847,"Av Boyacá con Calle 52, sentido s?n",Engativá,Varado,Tractocamión (1)
-74.0979351,4.5720121001502,1465,2025/03/04 00:00:00+00,4.5720121,-74.0979351,"Av Carrera 10 con Calle 27, sentido n?s",Santa Fe,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1282876,4.6300137001521,1466,2025/03/04 00:00:00+00,4.6300137,-74.1282876,Carrera 69 con Calle 60 sur,Ciudad Bolívar,Choque simple,Automóvil particular (2)
-74.1232502,4.71862330015497,1467,2025/03/04 00:00:00+00,4.7186233,-74.1232502,Calle 78 con Carrera 113,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0934248,4.65191150015278,1468,2025/03/04 00:00:00+00,4.6519115,-74.0934248,Carrera 60 con Calle 53,Teusaquillo,Choque simple,Automóvil particular (1) - Taxi (1)
-74.0935895,4.63291110015218,1469,2025/03/04 00:00:00+00,4.6329111,-74.0935895,Carrera 43B con Calle 24A,Teusaquillo,Choque simple,Automóvil particular (1) - Taxi (1)
-74.1029751,4.72917640015529,1470,2025/03/04 00:00:00+00,4.7291764,-74.1029751,Carrera 118 con Calle 128B,Suba,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1)
-74.1011271,4.72902350015529,1471,2025/03/04 00:00:00+00,4.7290235,-74.1011271,Av Ciudad de Cali con Calle 128C,Suba,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1)
-74.0752773,4.56753770015005,1472,2025/03/04 00:00:00+00,4.5675377,-74.0752773,Calle 14 sur con Carrera 18,Antonio Nariño,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0664009,4.64043720015244,1473,2025/03/04 00:00:00+00,4.6404372,-74.0664009,"Av Caracas con Calle 53, sentido n?s",Teusaquillo,Caida de ocupante,Bus articulado / biarticulado (1) - Pasajero lesionado (1)
-74.0903876,4.63433500015219,1474,2025/03/04 00:00:00+00,4.634335,-74.0903876,"Av Ciudad de Cali con Av El Dorado (Calle 26), sentido s?n",Fontibón,Choque con lesionado,
-74.0450336,4.75859440015627,1475,2025/03/04 00:00:00+00,4.7585944,-74.0450336,"Autopista Norte con Calle 127, sentido s?n",Usaquén,Choque con lesionado,
-74.1687535,4.63370590015221,1476,2025/03/04 00:00:00+00,4.6337059,-74.1687535,"Carrera 87B con Calle 42 sur, sentido n?s",Kennedy,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1)
-74.0778692,4.59022940015079,1477,2025/03/04 00:00:00+00,4.5902294,-74.0778692,"NQS con Av Comuneros, sentido n?s",Los Mártires,Choque simple,Automóvil particular (2)
-74.0918912,4.69233940015409,1478,2025/03/04 00:00:00+00,4.6923394,-74.0918912,Av Boyacá con Calle 76,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0980721999999,4.66020020015309,1479,2025/03/04 00:00:00+00,4.6602002,-74.0980722,"Av Carrera 68 con Calle 52, sentido n?s",Engativá,Choque con lesionado,
-74.0653824999999,4.5998085001511,1480,2025/03/04 00:00:00+00,4.5998085,-74.0653825,"Av Circunvalar con Calle 18, sentido n?s",Santa Fe,Choque con lesionado,Bus SITP (1) - Automóvil particular (1) - Pasajero lesionado (1)
-74.1332793999999,4.6177753001517,1481,2025/03/04 00:00:00+00,4.6177753,-74.1332794,Calle 8 sur con Carrera 70B,Kennedy,Choque con lesionado,Automóvil particular (1) - Bicitaxi (1) - Pasajero lesionado (1)
-74.1534554,4.64323390015251,1482,2025/03/04 00:00:00+00,4.6432339,-74.1534554,"Av Ciudad de Cali con Calle 6D, sentido s?n",Kennedy,Inundación / espejo de agua,Espejo de agua
-74.0907495,4.72119450015503,1483,2025/03/04 00:00:00+00,4.7211945,-74.0907495,"Carrera 91B con Calle 128A, sentido s?n",Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0638342,4.66802530015334,1484,2025/03/04 00:00:00+00,4.6680253,-74.0638342,"Carrera 24 con Calle 78, sentido s?n",Barrios Unidos,Autolesionado,Motociclista lesionado (1)
-74.1101268,4.67663300015359,1485,2025/03/04 00:00:00+00,4.676633,-74.1101268,Calle 53 con Carrera 77,Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0999651,4.73591790015554,1486,2025/03/04 00:00:00+00,4.7359179,-74.0999651,"Calle 132 con Av Ciudad de Cali, sentido occ?or",Suba,Choque simple,Taxi (1) - Motocicleta (1)
-74.1578957,4.59606240015098,1487,2025/03/04 00:00:00+00,4.5960624,-74.1578957,"Autopista Sur con Carrera 67, sentido or?occ",Bosa,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1)
-74.1271629,4.61894140015171,1488,2025/03/04 00:00:00+00,4.6189414,-74.1271629,Carrera 68B con Calle 4 sur,Kennedy,Choque objeto fijo con lesionado,Automóvil particular (2) - Conductor lesionado (2) - Poste (1)
-74.0825778,4.68857150015396,1489,2025/03/04 00:00:00+00,4.6885715,-74.0825778,"Av Calle 80 con Carrera 69H, sentido or?occ",Engativá,Choque con lesionado,Camión (1) - Camioneta (1)
-74.1395153999999,4.66318740015314,1490,2025/03/04 00:00:00+00,4.6631874,-74.1395154,"Av Centenario (Calle 13) con Carrera 123, sentido or?occ",Fontibón,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1297106,4.61493810015162,1491,2025/03/04 00:00:00+00,4.6149381,-74.1297106,Carrera 69 con Calle 19 sur,Kennedy,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.1103098999999,4.62221580015183,1492,2025/03/04 00:00:00+00,4.6222158,-74.1103099,"Av Américas con Carrera 50, sentido or?occ",Puente Aranda,Choque simple,Automóvil particular (2)
-74.1271629,4.61894140015171,1493,2025/03/04 00:00:00+00,4.6189414,-74.1271629,Carrera 68B con Calle 4 sur,Kennedy,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1)
-74.0705677,4.6542792001529,1494,2025/03/04 00:00:00+00,4.6542792,-74.0705677,Carrera 22 con Calle 63D,Barrios Unidos,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1008484,4.67071460015341,1495,2025/03/04 00:00:00+00,4.6707146,-74.1008484,Av José Celestino Mutis con Carrera 105D,Engativá,Choque con lesionado,Ciclista lesionado (2)
-74.0649741999999,4.74415250015579,1496,2025/03/04 00:00:00+00,4.7441525,-74.0649742,Av Boyacá con Calle 160,Suba,Choque simple,Camioneta (2)
-74.0740941,4.67848550015363,1497,2025/03/04 00:00:00+00,4.6784855,-74.0740941,"Av Calle 80 con Carrera 58, sentido or?occ",Barrios Unidos,Choque simple,Automóvil particular (1) - Taxi (1)
-74.1299064999999,4.57998200015043,1498,2025/03/04 00:00:00+00,4.579982,-74.1299065,"Carrera 25 con Calle 47B sur, sentido s?n",Tunjuelito,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1)
-74.1001764,4.68035670015373,1499,2025/03/04 00:00:00+00,4.6803567,-74.1001764,"Av Boyacá con Calle 33 sur, sentido n?s",Tunjuelito,Choque simple,Bus SITP (1) - Bicicleta (1)
-74.1001764,4.68035670015373,1500,2025/03/04 00:00:00+00,4.6803567,-74.1001764,"Av Boyacá con Transversal 44, sentido n?s",Tunjuelito,,
-74.0978536,4.60712370015133,1501,2025/03/04 00:00:00+00,4.6071237,-74.0978536,Calle 6 con Carrera 49,Puente Aranda,Choque simple,Automóvil particular (2)
-74.0933062999999,4.71826930015493,1502,2025/03/04 00:00:00+00,4.7182693,-74.0933063,Carrera 91B con Av Ciudad de Cali,Suba,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.1578957,4.59606240015098,1503,2025/03/04 00:00:00+00,4.5960624,-74.1578957,"Autopista Sur con Carrera 67, sentido or?occ",Bosa,"Sustancia química en vía (aceite, ACPM, otros)",Aceite (1)
-74.115965,4.75259710015608,1504,2025/03/04 00:00:00+00,4.7525971,-74.115965,Calle 144 con Carrera 145,Suba,Choque simple,Automóvil particular (2)
-74.1776158,4.60842960015135,1505,2025/03/04 00:00:00+00,4.6084296,-74.1776158,Calle 79A con Carrera 79,Engativá,Choque con lesionado,Bus / buseta (1) - Motociclista lesionado (1)
-74.0860329,4.67760950015366,1506,2025/03/04 00:00:00+00,4.6776095,-74.0860329,Av Chile (Calle 72) con Carrera 103,Engativá,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.115965,4.75259710015608,1507,2025/03/04 00:00:00+00,4.7525971,-74.115965,Calle 144 con Carrera 145,Suba,Choque simple,Automóvil particular (2)
-74.0720919999999,4.71098860015473,1508,2025/03/04 00:00:00+00,4.7109886,-74.072092,-,Ciudad Bolívar,Choque con lesionado,Motociclista lesionado (2)
-74.1382889,4.6234668001519,1509,2025/03/04 00:00:00+00,4.6234668,-74.1382889,"Av Boyacá con Calle 2, sentido n?s",Kennedy,Autolesionado,Motociclista lesionado (2)
-74.1134987,4.49243640014758,1510,2025/03/04 00:00:00+00,4.4924364,-74.1134987,Carrera 7 con Calle 108 sur,Usme,Volcamiento,Camión (1)
-74.1950323999999,4.60378020015125,1511,2025/03/04 00:00:00+00,4.6037802,-74.1950324,Carrera 78C con Calle 71A sur,Bosa,Choque simple,Vehículo de servicio especial (1) - Automóvil particular (1)
-74.0376644999999,4.73684060015556,1512,2025/03/04 00:00:00+00,4.7368406,-74.0376645,Calle 84 sur con Carrera 14C,Usme,Choque con lesionado,Camión (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1444683,4.5628284001499,1513,2025/03/04 00:00:00+00,4.5628284,-74.1444683,Carrera 20 con Calle 63 sur,Ciudad Bolívar,Autolesionado,Motociclista lesionado (1)
-74.0450336,4.75859440015627,1514,2025/03/04 00:00:00+00,4.7585944,-74.0450336,"Autopista Norte con Calle 210, sentido n?s",Suba,Varado,Automóvil particular (1)
-74.1199339999999,4.51053080014816,1515,2025/03/04 00:00:00+00,4.5105308,-74.119934,Diagonal 87 sur con Carrera 141,Usme,Autolesionado,Motociclista lesionado (1)
-74.1505845,4.68129390015377,1516,2025/03/04 00:00:00+00,4.6812939,-74.1505845,Carrera 111A con Calle 18,Fontibón,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.0925407,4.70669410015458,1517,2025/03/04 00:00:00+00,4.7066941,-74.0925407,Calle 89 con Carrera 76,Engativá,Choque simple,Taxi (1) - Motocicleta (2)
-74.0687086,4.64970940015274,1518,2025/03/04 00:00:00+00,4.6497094,-74.0687086,Calle 76A sur con Carrera 18,Ciudad Bolívar,Autolesionado,Motociclista lesionado (1)
-74.0897674999999,4.58214590015053,1519,2025/03/04 00:00:00+00,4.5821459,-74.0897675,Av Carrera 10 con Calle 11 sur,San Cristóbal,Choque con lesionado,Motociclista lesionado (2)
-74.0836204,4.54615060014934,1520,2025/03/04 00:00:00+00,4.5461506,-74.0836204,Carrera 13B este con Calle 42 sur,San Cristóbal,Choque con lesionado,Bus SITP (1) - Automóvil particular (1) - Motociclista lesionado (1)
-74.1686099,4.57279480015022,1521,2025/03/04 00:00:00+00,4.5727948,-74.1686099,Calle 76A sur con Carrera 68,Ciudad Bolívar,Autolesionado,Motociclista lesionado (1)
-74.0767494,4.60783360015136,1522,2025/03/04 00:00:00+00,4.6078336,-74.0767494,"Av Caracas con Calle 18, sentido n?s",Los Mártires,Choque con lesionado,Motociclista lesionado (2)
-74.1533099,4.62399570015186,1523,2025/03/04 00:00:00+00,4.6239957,-74.1533099,Carrera 78K con Calle 37 sur,Kennedy,Autolesionado,Motociclista lesionado (1)
-74.0487712999999,4.70658620015458,1524,2025/03/04 00:00:00+00,4.7065862,-74.0487713,Av El Dorado (Calle 26) con Carrera 19,Teusaquillo,Choque con lesionado,Motociclista lesionado (2)
-74.1262389,4.58790190015068,1525,2025/03/04 00:00:00+00,4.5879019,-74.1262389,Av Gaitán Cortés con Av Ciudad de Villavicencio,Ciudad Bolívar,Choque simple,Camión (1) - Taxi (1)
-74.1472216,4.64886740015268,1526,2025/03/04 00:00:00+00,4.6488674,-74.1472216,"Av Ciudad de Cali con Calle 10, sentido s?n",Kennedy,Choque con lesionado,Motociclista lesionado (2)
-74.1129622,4.55513440014964,1527,2025/03/04 00:00:00+00,4.5551344,-74.1129622,Transversal 5J con Calle 47 sur,Rafael Uribe Uribe,Autolesionado,Motociclista lesionado (1)
-74.0716087,4.62156040015178,1528,2025/03/04 00:00:00+00,4.6215604,-74.0716087,Calle 33 con Carrera 16,Teusaquillo,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1091443999999,4.64624650015264,1529,2025/03/04 00:00:00+00,4.6462465,-74.1091444,Av Carrera 68 con Calle 64,Barrios Unidos,Choque simple,Bus SITP (1) - Automóvil particular (1)
